   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6841	1532	304	1830	603	314	246	731	977	5560	81.2747
Jessore Sadar	66006	21290	5535	14333	3143	3250	2510	3102	5612	53163	80.5427
Sarsa	9732	2849	476	1850	445	464	380	678	1058	7142	73.3868
Keshobpur	9667	3483	350	2412	116	330	384	532	916	7607	78.6904
Bagherpara	15888	6391	1416	2855	726	1040	503	904	1407	13835	87.0783
Monirampur	7879	2137	337	2451	37	359	367	872	1239	6560	83.2593
Abhaynagar	4939	1168	669	1189	103	93	98	242	340	3562	72.1199
Chowgachha	2242	730	163	432	109	94	93	267	360	1888	84.2105

 
