   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8593	3063	1359	1011	190	375	121	129	250	6248	72.7103
Rangunia	16618	5647	604	2805	566	499	58	1246	1304	11425	68.7508
Doublemooring	11578	2500	1750	1460	437	108	264	381	645	6900	59.5958
Fatichhari	27589	7732	1203	4098	593	167	40	1393	1433	15226	55.1887
Sitakunda	14710	6627	1059	2208	406	356	33	728	761	11417	77.6139
Rawzan	12192	4040	1196	1647	378	125	4	469	473	7859	64.4603
Sandwip	10179	4292	1458	1368	220	150	0	235	235	7723	75.8719
Chandlaish	5155	1568	162	824	254	104	15	346	361	3273	63.4918
Banshkhali	11770	4763	335	1571	134	52	33	271	304	7159	60.8241
Satkania	6633	2501	309	964	173	150	14	165	179	4276	64.4656
Anwara	13484	5896	842	1806	554	212	28	335	363	9673	71.7369
Patiya	14484	6085	828	1628	371	338	18	676	694	9944	68.6551
Lohagora	11086	5153	865	2329	43	19	0	77	77	8486	76.5470

 
