   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3303	1585	1241	285	595	182	136	318	7327	84.2184
Rangunia	8823	2760	417	1669	336	522	113	916	1029	6733	76.3119
Doublemooring	11730	3382	2401	1989	464	192	309	447	756	9184	78.2950
Fatichhari	12439	3339	607	2352	271	332	32	789	821	7722	62.0789
Sitakunda	15672	6285	975	2495	587	578	47	774	821	11741	74.9170
Rawzan	8627	3477	588	879	386	124	17	574	591	6045	70.0707
Sandwip	9715	3616	305	1669	305	85	27	129	156	6136	63.1601
Chandlaish	5464	2599	279	384	136	109	26	367	393	3900	71.3763
Banshkhali	11289	4706	675	2059	101	108	79	174	253	7902	69.9973
Satkania	10947	4459	223	1313	494	260	54	597	651	7400	67.5984
Anwara	7586	3271	381	940	502	121	75	318	393	5608	73.9257
Patiya	5147	1725	319	735	227	201	10	372	382	3589	69.7299
Lohagora	11215	5165	979	2539	44	112	17	145	162	9001	80.2586

 
