   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	6098	3197	533	384	137	82	45	749	794	5127	84.0767
Nagarpur	3185	1454	230	262	59	91	8	207	215	2311	72.5589
Bhuapur	6959	3463	751	434	172	406	92	137	229	5455	78.3877
Ghatail	9273	3885	817	982	410	363	335	416	751	7208	77.7310
Basail	13840	4911	1477	2403	805	299	280	582	862	10757	77.7240
Tangail Sadar	15044	5409	1864	2278	226	1218	260	437	697	11692	77.7187
Kalihati	39439	12722	2992	1066	699	656	2086	1495	3581	21716	55.0622
Modhupur	21508	9363	907	3574	331	363	717	1015	1732	16270	75.6463
Gopalpur	15231	4787	2735	3033	258	373	256	537	793	11979	78.6488
Delduar	9243	3981	714	875	218	259	69	837	906	6953	75.2245

 
