   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11692	4157	2056	1258	256	435	130	222	352	8514	72.8190
Rangunia	16509	5432	565	2681	543	524	49	1204	1253	10998	66.6182
Doublemooring	11577	2472	1678	1421	434	110	262	380	642	6757	58.3657
Fatichhari	27515	7593	1110	3979	588	167	39	1380	1419	14856	53.9924
Sitakunda	15315	6564	950	2137	394	380	34	725	759	11184	73.0264
Rawzan	12185	4128	1201	1636	364	125	4	465	469	7923	65.0226
Sandwip	10179	5989	1144	1060	215	150	0	234	234	8792	86.3739
Chandlaish	5155	1890	252	965	253	92	15	336	351	3803	73.7730
Banshkhali	11769	4302	483	632	129	52	33	258	291	5889	50.0382
Satkania	6633	2484	402	878	169	148	13	158	171	4252	64.1037
Anwara	14350	6339	859	1791	559	281	29	361	390	10219	71.2125
Patiya	12653	5587	715	1554	316	348	18	593	611	9131	72.1647
Lohagora	11086	5041	799	2180	40	19	0	68	68	8147	73.4891

 
