   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8613	3156	1413	1067	207	382	131	133	264	6489	75.3396
Rangunia	18142	6195	768	3134	626	568	96	1409	1505	12796	70.5325
Doublemooring	11662	2708	1875	1634	443	100	274	392	666	7426	63.6769
Fatichhari	24826	8564	1600	4282	589	173	40	1311	1351	16559	66.7002
Sitakunda	14710	6198	960	2107	455	365	39	737	776	10861	73.8341
Rawzan	12192	4000	1298	1763	394	126	4	475	479	8060	66.1089
Sandwip	11424	4039	373	1476	273	37	7	96	103	6301	55.1558
Chandlaish	5309	2137	322	521	229	117	15	338	353	3679	69.2974
Banshkhali	11794	5544	504	1558	165	80	53	336	389	8240	69.8660
Satkania	11190	4267	780	1736	380	208	42	447	489	7860	70.2413
Anwara	12150	5444	971	1668	470	220	75	365	440	9213	75.8272
Patiya	11875	4515	758	1602	346	332	14	661	675	8228	69.2884
Lohagora	11086	5131	835	2436	45	40	2	91	93	8580	77.3949

 
