   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:12
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	10810	3887	1881	1095	219	420	61	168	229	7731	71.5171
Rangunia	16155	4796	564	2201	502	425	45	1146	1191	9679	59.9133
Doublemooring	10297	2300	1565	1215	418	84	247	367	614	6196	60.1729
Fatichhari	27167	7068	1037	3696	777	82	30	1349	1379	14039	51.6767
Sitakunda	15322	6227	803	1959	416	345	21	690	711	10461	68.2744
Rawzan	12162	3956	1067	1444	311	121	5	437	442	7341	60.3601
Sandwip	10171	3937	1076	783	213	104	0	224	224	6337	62.3046
Chandlaish	5661	1333	240	875	263	101	16	346	362	3174	56.0678
Banshkhali	11798	3994	204	964	124	50	34	235	269	5605	47.5081
Satkania	6638	2317	500	735	166	136	12	137	149	4003	60.3043
Anwara	14575	6171	809	1048	699	97	218	319	537	9361	64.2264
Patiya	14879	6703	680	1520	321	359	20	645	665	10248	68.8756
Lohagora	11086	4970	853	38	38	16	0	46	46	5961	53.7705

 
