   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	6812	3617	532	302	111	38	18	593	611	5211	76.4974
Bhuapur	4512	1963	564	519	35	101	44	64	108	3290	72.9167
Ghatail	17747	15726	1789	3260	329	323	493	1213	1706	23133	130.3488
Tangail Sadar	13864	5695	2159	1521	196	323	69	407	476	10370	74.7980
Kalihati	37362	9644	1829	701	536	287	1432	1511	2943	15940	42.6637
Modhupur	27969	16109	3000	5495	301	48	241	9	250	25203	90.1105
Gopalpur	17075	4043	1115	6926	594	195	267	20	287	13160	77.0717
Delduar	9149	3133	549	626	47	133	617	170	787	5275	57.6566

 
