   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3156	1459	1175	296	660	203	140	343	7089	81.4828
Rangunia	8861	2707	425	1661	364	547	114	923	1037	6741	76.0749
Doublemooring	11730	3400	2399	1979	470	239	312	462	774	9261	78.9514
Fatichhari	12517	3913	762	2697	277	343	32	797	829	8821	70.4722
Sitakunda	15904	6340	1006	2598	608	578	47	775	822	11952	75.1509
Rawzan	8632	3486	639	926	393	126	17	576	593	6163	71.3971
Sandwip	5517	2168	205	1080	219	63	15	66	81	3816	69.1680
Chandlaish	5474	2505	337	429	144	113	26	368	394	3922	71.6478
Banshkhali	11291	4643	668	2177	106	118	77	176	253	7965	70.5429
Satkania	12953	5696	399	1708	469	263	86	623	709	9244	71.3657
Anwara	9105	3658	522	1133	579	233	130	400	530	6655	73.0917
Patiya	5157	1733	328	740	243	223	22	377	399	3666	71.0878
Lohagora	11215	5212	1028	2587	51	132	21	150	171	9181	81.8636

 
