   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3374	1640	1262	276	539	175	136	311	7402	85.0805
Rangunia	9035	2832	467	1675	323	507	113	914	1027	6831	75.6060
Doublemooring	11730	3347	2383	1972	460	169	308	440	748	9079	77.3998
Fatichhari	12398	3219	544	2229	268	306	32	783	815	7381	59.5338
Sitakunda	16803	6448	1059	2731	629	605	47	958	1005	12477	74.2546
Rawzan	8619	3445	549	833	382	124	17	574	591	5924	68.7319
Sandwip	9703	3590	307	1668	305	85	27	129	156	6111	62.9805
Chandlaish	5454	2644	306	367	128	103	26	364	390	3938	72.2039
Banshkhali	11286	4780	652	1922	100	107	76	174	250	7811	69.2096
Satkania	10462	4460	226	1276	494	252	53	593	646	7354	70.2925
Anwara	7586	3212	358	950	499	118	75	315	390	5527	72.8579
Patiya	3592	1112	218	549	185	131	7	289	296	2491	69.3486
Lohagora	11132	5137	961	2515	41	104	16	142	158	8916	80.0934

 
