   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3063	1423	1165	348	956	226	146	372	7327	84.1507
Rangunia	15020	5381	1197	2390	422	725	137	1067	1204	11319	75.3595
Doublemooring	11712	3387	2372	2234	487	337	319	472	791	9608	82.0355
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	12359	3948	1190	2159	661	259	46	499	545	8762	70.8957
Mirsharai	9860	3536	510	1363	443	403	1	1005	1006	7261	73.6410
Rawzan	3135	1280	324	572	191	74	7	128	135	2576	82.1691
Sandwip	3804	1493	103	768	155	66	15	73	88	2673	70.2681
Chandlaish	5626	2407	540	270	225	298	33	381	414	4154	73.8358
Banshkhali	11260	5063	871	2054	342	566	78	241	319	9215	81.8384
Satkania	10333	4477	326	1514	342	459	62	646	708	7826	75.7379
Anwara	6383	2526	507	916	306	250	85	238	323	4828	75.6384
Patiya	1638	624	128	227	44	93	4	83	87	1203	73.4432
Lohagora	9274	4081	503	1170	66	225	23	226	249	6294	67.8672

 
