   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8706	3091	1430	1192	304	718	223	143	366	7101	81.5644
Rangunia	20410	7313	987	3184	854	869	174	1979	2153	15360	75.2572
Doublemooring	11735	3377	2375	2053	479	265	316	468	784	9333	79.5313
Fatichhari	12610	3947	824	2783	288	348	43	797	840	9030	71.6098
Sitakunda	16762	6474	1085	2849	809	528	47	775	822	12567	74.9732
Rawzan	3129	1330	246	418	128	11	2	113	115	2248	71.8440
Sandwip	5532	2175	195	1114	219	64	15	66	81	3848	69.5589
Banshkhali	8215	3089	468	972	72	76	35	109	144	4821	58.6853
Satkania	12961	5775	441	1798	465	317	90	623	713	9509	73.3663
Anwara	5966	2241	453	770	269	182	84	229	313	4228	70.8683
Patiya	3422	1119	228	497	171	168	8	189	197	2380	69.5500
Lohagora	11327	5267	1074	2570	58	180	21	154	175	9324	82.3166

 
