   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7096	3456	694	488	328	526	98	138	236	5728	80.7215
Ghatail	14431	6009	1409	1718	584	554	529	745	1274	11548	80.0222
Basail	14804	5184	1652	2530	1213	375	328	667	995	11949	80.7147
Tangail Sadar	16047	5619	2154	2561	295	1893	332	686	1018	13540	84.3771
Kalihati	30164	13204	3175	3848	859	1327	528	2370	2898	25311	83.9113
Modhupur	45120	20644	2209	6720	748	1202	1644	2323	3967	35490	78.6569
Gopalpur	15251	4776	2609	2938	359	505	266	556	822	12009	78.7424
Delduar	9502	4208	811	1059	244	388	70	842	912	7622	80.2147

 
