   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6830	1576	322	1835	576	307	246	712	958	5574	81.6105
Jessore Sadar	66013	21462	5576	14292	3088	2895	2461	3081	5542	52855	80.0676
Sarsa	9724	2881	506	1891	429	445	380	673	1053	7205	74.0950
Keshobpur	9649	3486	359	2402	115	313	383	532	915	7590	78.6610
Bagherpara	15758	6350	1380	2800	700	948	401	901	1302	13480	85.5439
Monirampur	7851	2144	332	2436	39	342	367	869	1236	6529	83.1614
Abhaynagar	4931	1160	646	1145	95	83	93	234	327	3456	70.0872
Chowgachha	2241	726	159	437	108	88	92	269	361	1879	83.8465

 
