   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6843	1528	296	1829	610	327	246	739	985	5575	81.4701
Jessore Sadar	65838	21114	5476	14290	3168	3373	2525	3118	5643	53064	80.5978
Sarsa	9735	2848	471	1838	453	486	380	679	1059	7155	73.4977
Keshobpur	9672	3475	351	2404	116	349	384	535	919	7614	78.7221
Bagherpara	15900	6377	1406	2849	727	1075	503	907	1410	13844	87.0692
Monirampur	7893	2143	340	2447	37	360	367	874	1241	6568	83.2130
Abhaynagar	4943	1173	675	1197	108	95	102	244	346	3594	72.7089
Chowgachha	800	253	46	189	32	30	32	96	128	678	84.7500

 
