   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8593	3062	1358	1012	192	375	121	129	250	6249	72.7220
Rangunia	16645	5718	631	2861	566	479	62	1247	1309	11564	69.4743
Doublemooring	11580	2525	1775	1475	437	106	264	382	646	6964	60.1382
Fatichhari	27610	7843	1262	4193	595	167	40	1393	1433	15493	56.1137
Sitakunda	14710	6318	1040	2196	408	356	36	730	766	11084	75.3501
Rawzan	12193	4018	1212	1668	382	125	4	469	473	7878	64.6108
Sandwip	10161	4315	1428	1398	220	150	0	235	235	7746	76.2327
Chandlaish	5229	1503	144	784	254	104	15	347	362	3151	60.2601
Banshkhali	11770	4693	323	1523	134	52	33	271	304	7029	59.7196
Satkania	6633	2511	293	991	175	150	15	165	180	4300	64.8274
Anwara	12267	5461	850	1696	536	228	41	348	389	9160	74.6719
Patiya	13879	5419	700	1613	278	303	14	712	726	9039	65.1272
Lohagora	11086	5162	876	2341	44	18	0	78	78	8519	76.8447

 
