   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8614	3189	1450	1071	206	384	131	133	264	6564	76.2015
Rangunia	18173	6224	809	3146	630	568	96	1413	1509	12886	70.9074
Doublemooring	11664	2724	1887	1661	444	100	274	393	667	7483	64.1547
Fatichhari	24837	8595	1630	4310	588	173	40	1311	1351	16647	67.0250
Sitakunda	14710	6213	971	2106	450	366	39	733	772	10878	73.9497
Rawzan	12192	4007	1301	1773	397	126	4	475	479	8083	66.2976
Sandwip	11424	4099	432	1477	276	37	7	97	104	6425	56.2412
Chandlaish	5309	2227	289	466	225	116	15	338	353	3676	69.2409
Banshkhali	11794	5511	504	1619	165	80	53	337	390	8269	70.1119
Satkania	12014	5309	995	1758	380	208	42	447	489	9139	76.0696
Anwara	12150	5545	940	1581	470	220	75	365	440	9196	75.6872
Patiya	12105	4563	787	1642	350	332	14	661	675	8349	68.9715
Lohagora	11086	5096	822	2445	46	40	2	91	93	8542	77.0521

 
