   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7097	3451	694	487	334	530	98	138	236	5732	80.7665
Ghatail	14429	6009	1400	1705	587	554	530	745	1275	11530	79.9085
Basail	14804	5182	1652	2527	1217	375	333	667	1000	11953	80.7417
Tangail Sadar	15245	5331	2037	2483	268	1858	307	684	991	12968	85.0640
Kalihati	30186	13403	3178	3855	870	1328	528	2371	2899	25533	84.5856
Modhupur	45121	20672	2207	6723	756	1200	1645	2324	3969	35527	78.7372
Gopalpur	15251	4780	2601	2938	365	505	266	556	822	12011	78.7555
Delduar	9503	4210	812	1061	244	386	70	842	912	7625	80.2378

 
