   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8630	3281	1514	1103	219	417	133	133	266	6800	78.7949
Rangunia	18357	6469	927	3321	668	625	109	1387	1496	13506	73.5741
Doublemooring	11675	2967	2049	1773	443	112	282	397	679	8023	68.7195
Fatichhari	24808	8907	1857	4633	567	229	43	1327	1370	17563	70.7957
Sitakunda	14894	6277	1001	2266	505	451	44	744	788	11288	75.7889
Rawzan	12192	3958	1345	1720	438	129	4	481	485	8075	66.2320
Sandwip	11424	4368	627	1636	298	52	7	98	105	7086	62.0273
Chandlaish	5358	2552	274	450	143	108	17	346	363	3890	72.6017
Banshkhali	11983	5780	699	2042	170	86	66	296	362	9139	76.2664
Satkania	13022	5171	557	1617	410	228	50	517	567	8550	65.6581
Anwara	15777	6910	951	2159	901	286	143	597	740	11947	75.7242
Patiya	12261	4750	858	1844	344	423	17	664	681	8900	72.5879
Lohagora	11122	5154	820	2465	27	49	5	99	104	8619	77.4951

 
