   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 15:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3097	1427	1220	350	970	226	146	372	7436	85.4025
Rangunia	15105	5441	1204	2446	430	733	137	1069	1206	11460	75.8689
Doublemooring	11712	3400	2384	2257	488	339	319	472	791	9659	82.4710
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	12814	4159	1232	2266	606	270	46	499	545	9078	70.8444
Mirsharai	2655	898	142	420	137	79	0	265	265	1941	73.1073
Rawzan	3133	967	302	519	216	77	8	128	136	2217	70.7628
Sandwip	2382	966	58	477	106	49	5	62	67	1723	72.3342
Chandlaish	5653	2356	541	288	254	302	34	381	415	4156	73.5185
Banshkhali	11265	5030	708	2035	346	621	78	243	321	9061	80.4350
Satkania	10353	4516	370	1573	350	481	62	647	709	7999	77.2626
Anwara	6391	2549	487	928	306	250	85	238	323	4843	75.7784
Patiya	1638	624	123	226	44	93	4	83	87	1197	73.0769
Lohagora	9284	4112	528	1199	70	241	23	225	248	6398	68.9143

 
