   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	5059	2710	435	288	95	59	36	655	691	4278	84.5622
Nagarpur	3185	1454	230	262	59	91	8	207	215	2311	72.5589
Bhuapur	6983	3413	710	443	209	421	94	137	231	5427	77.7173
Ghatail	9294	3876	815	1000	419	382	339	416	755	7247	77.9750
Basail	13842	4926	1494	2430	833	313	291	585	876	10872	78.5436
Tangail Sadar	18704	6748	2031	2954	296	1530	323	682	1005	14564	77.8657
Kalihati	39444	12885	3024	1250	813	691	2087	1503	3590	22253	56.4167
Modhupur	22475	9847	945	3679	356	414	735	1054	1789	17030	75.7731
Gopalpur	15231	4791	2733	3052	271	391	259	542	801	12039	79.0427
Delduar	9313	4002	742	1000	219	270	70	838	908	7141	76.6778

 
