   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3021	1411	1117	347	938	226	146	372	7206	82.7610
Rangunia	14896	5312	1143	2322	401	670	137	1064	1201	11049	74.1743
Doublemooring	11712	3353	2349	2208	487	331	319	472	791	9519	81.2756
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11819	3826	1063	2008	666	258	46	496	542	8363	70.7589
Mirsharai	9767	3488	565	1366	440	371	1	998	999	7229	74.0145
Rawzan	3145	1271	306	445	173	47	15	124	139	2381	75.7075
Sandwip	3778	1489	101	751	149	66	15	73	88	2644	69.9841
Chandlaish	5591	2576	480	254	182	281	30	377	407	4180	74.7630
Banshkhali	11260	5032	862	1960	333	508	78	235	313	9008	80.0000
Satkania	16964	7283	756	2451	533	748	155	942	1097	12868	75.8548
Anwara	6383	2493	494	896	297	242	85	238	323	4745	74.3381
Patiya	1628	627	132	233	39	85	4	81	85	1201	73.7715
Lohagora	9841	4304	519	1212	57	196	21	225	246	6534	66.3957

 
