   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11677	4156	2050	1262	254	441	122	221	343	8506	72.8441
Rangunia	16488	5392	553	2640	535	523	47	1204	1251	10894	66.0723
Doublemooring	11576	2458	1675	1405	436	111	261	379	640	6725	58.0943
Fatichhari	27509	7572	1142	3947	587	145	39	1380	1419	14812	53.8442
Sitakunda	15315	6571	938	2129	386	376	33	720	753	11153	72.8240
Rawzan	12182	4195	1185	1628	360	125	4	463	467	7960	65.3423
Sandwip	10179	3974	1135	1049	214	150	0	234	234	6756	66.3719
Chandlaish	5161	1902	269	1013	254	103	16	349	365	3906	75.6830
Banshkhali	11769	4304	454	678	128	50	33	256	289	5903	50.1572
Satkania	6633	2477	417	881	169	146	12	155	167	4257	64.1791
Anwara	14686	6720	841	1698	559	285	29	359	388	10491	71.4354
Patiya	11043	4782	656	1306	281	332	17	482	499	7856	71.1401
Lohagora	11086	5027	788	2145	41	19	0	66	66	8086	72.9388

 
