   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3022	1411	1118	347	939	226	146	372	7209	82.7955
Rangunia	14926	5327	1154	2332	407	670	137	1064	1201	11091	74.3066
Doublemooring	11712	3358	2351	2208	487	330	319	472	791	9525	81.3268
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11912	3823	1081	2019	641	258	46	496	542	8364	70.2149
Mirsharai	9794	3502	557	1362	442	380	1	998	999	7242	73.9432
Rawzan	3125	1287	313	468	176	50	26	125	151	2445	78.2400
Sandwip	3783	1488	104	758	150	66	15	73	88	2654	70.1560
Chandlaish	5596	2510	477	251	186	283	30	377	407	4114	73.5168
Banshkhali	11260	5013	860	1984	335	515	78	235	313	9020	80.1066
Satkania	16972	7289	757	2454	532	757	155	942	1097	12886	75.9251
Anwara	6383	2498	495	898	297	244	85	238	323	4755	74.4948
Patiya	1629	621	125	225	39	88	4	81	85	1183	72.6212
Lohagora	9841	4312	518	1225	58	197	21	225	246	6556	66.6192

 
