   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:13
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11113	3989	1925	1140	227	430	61	181	242	7953	71.5648
Rangunia	16234	4892	549	2267	503	454	45	1154	1199	9864	60.7614
Doublemooring	11350	2330	1578	1250	418	86	248	367	615	6277	55.3040
Fatichhari	27234	7264	1048	3742	571	91	34	1356	1390	14106	51.7955
Sitakunda	15325	6206	785	1968	317	353	21	682	703	10332	67.4192
Rawzan	12167	3993	1026	1462	318	124	5	446	451	7374	60.6066
Sandwip	10171	3969	1040	804	213	103	0	223	223	6352	62.4521
Chandlaish	5661	1281	213	853	263	103	16	347	363	3076	54.3367
Banshkhali	11798	4121	332	1146	125	50	33	238	271	6045	51.2375
Satkania	6638	2336	473	694	166	139	12	142	154	3962	59.6867
Anwara	14597	6344	697	1306	551	293	29	342	371	9562	65.5066
Patiya	13289	5179	612	1589	304	354	19	539	558	8596	64.6851
Lohagora	11086	4968	828	1903	37	16	0	50	50	7802	70.3771

 
