   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:15
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11603	4142	2043	1242	251	448	65	211	276	8402	72.4123
Rangunia	16380	5092	511	2442	519	478	45	1178	1223	10265	62.6679
Doublemooring	11390	2400	1620	1350	425	93	253	375	628	6516	57.2081
Fatichhari	27412	7422	1087	3878	580	130	38	1366	1404	14501	52.9002
Sitakunda	15328	6216	780	1999	333	363	28	697	725	10416	67.9541
Rawzan	12155	4092	1093	1546	335	126	4	456	460	7652	62.9535
Sandwip	10179	3937	1092	983	212	150	0	234	234	6608	64.9180
Chandlaish	5661	1420	278	995	260	103	16	348	364	3420	60.4134
Banshkhali	11769	4040	7	1150	125	50	33	254	287	5659	48.0839
Satkania	6638	2417	415	828	166	139	12	151	163	4128	62.1874
Anwara	14656	6632	770	1385	559	275	29	348	377	9998	68.2178
Patiya	14953	6604	776	1721	347	378	20	656	676	10502	70.2334
Lohagora	11086	4959	758	1995	40	17	0	60	60	7829	70.6206

 
