   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11677	4147	2047	1267	255	453	98	221	319	8488	72.6899
Rangunia	16457	5325	540	2592	530	518	47	1197	1244	10749	65.3157
Doublemooring	11575	2450	1670	1400	435	107	261	378	639	6701	57.8920
Fatichhari	27488	7545	1131	3940	587	145	39	1380	1419	14767	53.7216
Sitakunda	15324	6581	932	2116	381	373	31	717	748	11131	72.6377
Rawzan	12179	4183	1192	1638	356	126	4	463	467	7962	65.3748
Sandwip	10197	3952	1124	1034	213	150	0	234	234	6707	65.7742
Chandlaish	5661	1944	270	1076	262	103	16	349	365	4020	71.0122
Banshkhali	11769	3937	442	614	124	50	33	256	289	5456	46.3591
Satkania	6633	2468	415	864	168	146	12	155	167	4228	63.7419
Anwara	14680	6687	833	1657	574	288	29	356	385	10424	71.0082
Patiya	11391	4874	624	1431	296	336	17	517	534	8095	71.0649
Lohagora	11086	5017	786	2117	43	17	0	66	66	8046	72.5780

 
