   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8630	3288	1529	1119	223	429	133	133	266	6854	79.4206
Rangunia	18375	6467	924	3323	662	627	116	1387	1503	13506	73.5020
Doublemooring	11675	2978	2060	1784	444	114	284	397	681	8061	69.0450
Fatichhari	24802	8921	1904	4673	566	237	43	1329	1372	17673	71.2564
Sitakunda	14882	6254	980	2237	508	453	46	747	793	11225	75.4267
Rawzan	12192	3954	1352	1738	440	129	4	481	485	8098	66.4206
Sandwip	11424	4398	646	1666	300	52	7	98	105	7167	62.7363
Chandlaish	5367	2558	282	459	140	108	17	346	363	3910	72.8526
Banshkhali	11983	5780	760	2042	170	87	66	296	362	9201	76.7838
Satkania	13032	5175	565	1637	411	228	49	517	566	8582	65.8533
Anwara	15781	7144	927	2141	905	292	144	602	746	12155	77.0230
Patiya	12273	4744	853	1846	346	426	17	667	684	8899	72.5088
Lohagora	11131	5155	812	2469	27	51	7	100	107	8621	77.4504

 
