   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3417	1657	1297	270	534	171	136	307	7482	86.0000
Rangunia	10246	3160	481	1940	482	513	125	1323	1448	8024	78.3135
Doublemooring	11700	3355	2391	2042	459	167	306	435	741	9155	78.2479
Fatichhari	12375	3127	481	2055	2067	303	32	780	812	8845	71.4747
Sitakunda	16727	6428	1026	2694	625	602	47	958	1005	12380	74.0121
Rawzan	8614	3450	517	811	370	124	17	574	591	5863	68.0636
Sandwip	7215	2623	363	1306	260	52	7	81	88	4692	65.0312
Chandlaish	5450	2558	273	399	124	98	26	364	390	3842	70.4954
Banshkhali	11697	4928	695	1940	98	103	76	172	248	8012	68.4962
Satkania	10943	4516	263	1351	497	249	55	593	648	7524	68.7563
Anwara	6785	2959	146	933	468	119	74	284	358	4983	73.4414
Patiya	5138	1732	329	807	212	181	10	364	374	3635	70.7474
Lohagora	11132	5117	937	2497	40	98	14	140	154	8843	79.4377

 
