   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	6091	3186	527	377	130	75	41	743	784	5079	83.3853
Nagarpur	4254	2089	287	303	81	124	8	261	269	3153	74.1185
Bhuapur	6826	3580	720	324	107	334	89	137	226	5291	77.5125
Ghatail	9252	3870	793	1251	329	253	323	332	655	7151	77.2914
Basail	14462	5294	1485	2533	734	248	276	577	853	11147	77.0779
Kalihati	39483	12557	2838	644	477	547	2070	1484	3554	20617	52.2174
Modhupur	15092	5867	629	2856	365	299	818	1056	1874	11890	78.7835
Gopalpur	15231	4729	2715	3154	219	291	239	516	755	11863	77.8872
Delduar	7920	3300	593	755	169	205	66	735	801	5823	73.5227

 
