   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Rangunia	16098	5878	1015	2896	457	637	155	1184	1339	12222	75.9225
Doublemooring	11734	3323	2340	2189	479	287	316	469	785	9403	80.1347
Fatichhari	12715	3904	869	2845	298	398	43	804	847	9161	72.0488
Sitakunda	10700	3681	952	2044	575	281	45	493	538	8071	75.4299
Rawzan	3132	1322	292	416	141	15	5	120	125	2311	73.7867
Sandwip	5555	2197	181	1119	221	64	15	66	81	3863	69.5410
Banshkhali	8163	2989	479	1118	72	125	35	113	148	4931	60.4067
Satkania	12996	5853	486	1880	443	352	91	629	720	9734	74.9000
Anwara	6421	2503	470	806	279	202	85	237	322	4582	71.3596
Patiya	1595	598	111	207	38	68	4	80	84	1106	69.3417
Lohagora	11327	5261	1070	2940	62	227	22	159	181	9741	85.9981

 
