   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3375	1628	1268	280	549	178	136	314	7414	85.2184
Rangunia	8914	2830	457	1691	329	513	113	915	1028	6848	76.8230
Doublemooring	11730	3359	2377	1976	461	176	309	444	753	9102	77.5959
Fatichhari	12412	3263	568	2290	271	319	32	784	816	7527	60.6429
Sitakunda	8770	3046	350	1393	399	369	2	660	662	6219	70.9122
Rawzan	8622	3461	570	857	385	124	17	574	591	5988	69.4502
Sandwip	9705	3587	293	1649	305	85	27	129	156	6075	62.5966
Chandlaish	5456	2661	310	368	131	108	26	366	392	3970	72.7639
Banshkhali	11286	4718	643	1930	101	107	76	175	251	7750	68.6691
Satkania	10943	4444	214	1263	499	253	53	594	647	7320	66.8921
Anwara	7586	3263	371	948	500	123	75	317	392	5597	73.7806
Patiya	5143	1718	322	739	223	194	10	368	378	3574	69.4925
Lohagora	11215	5148	966	2523	43	111	17	143	160	8951	79.8128

 
