   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	6100	3197	535	384	133	82	44	747	791	5122	83.9672
Bhuapur	6950	3466	755	412	153	399	92	137	229	5414	77.8993
Ghatail	9283	3904	827	977	406	344	335	416	751	7209	77.6581
Basail	13840	4903	1367	2395	791	296	281	582	863	10615	76.6980
Tangail Sadar	15041	5409	1876	2262	241	1154	258	436	694	11636	77.3619
Kalihati	39439	12750	2963	1028	658	638	2086	1495	3581	21618	54.8138
Modhupur	19270	8515	686	3220	285	294	600	919	1519	14519	75.3451
Gopalpur	15231	4777	2719	3052	249	364	252	533	785	11946	78.4321
Delduar	9213	3971	702	868	216	255	70	835	905	6917	75.0787

 
