   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3022	1411	1118	347	939	226	146	372	7209	82.7955
Rangunia	14912	5320	1149	2328	405	670	137	1064	1201	11073	74.2556
Doublemooring	11712	3352	2349	2208	487	330	319	472	791	9517	81.2585
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11885	3828	1067	2019	650	258	46	496	542	8364	70.3744
Mirsharai	9785	3496	560	1357	441	379	1	998	999	7232	73.9090
Rawzan	3135	1272	308	449	176	50	26	125	151	2406	76.7464
Sandwip	3780	1489	104	755	149	66	15	73	88	2651	70.1323
Chandlaish	5593	2541	482	251	184	283	30	377	407	4148	74.1641
Banshkhali	11260	5022	860	2011	335	516	78	235	313	9057	80.4352
Satkania	16967	7288	755	2455	533	757	155	942	1097	12885	75.9415
Anwara	6383	2498	494	900	297	244	85	238	323	4756	74.5104
Patiya	1629	626	130	230	39	87	4	81	85	1197	73.4807
Lohagora	9841	4312	515	1226	58	196	21	225	246	6553	66.5888

 
