   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3013	1406	1111	347	934	226	146	372	7183	82.4968
Rangunia	14868	5293	1126	2315	400	668	137	1063	1200	11002	73.9978
Doublemooring	11712	3352	2349	2208	487	331	319	472	791	9518	81.2671
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11693	3800	1038	1966	688	258	45	496	541	8291	70.9057
Mirsharai	9741	3473	577	1362	441	362	0	996	996	7211	74.0273
Rawzan	3136	1289	307	468	169	40	14	123	137	2410	76.8495
Sandwip	3775	1488	102	722	143	66	15	73	88	2609	69.1126
Chandlaish	5584	2593	476	257	179	273	30	377	407	4185	74.9463
Banshkhali	9064	4168	634	1622	239	407	36	186	222	7292	80.4501
Satkania	16955	7274	755	2442	532	734	155	942	1097	12834	75.6945
Anwara	6383	2486	496	881	296	240	85	238	323	4722	73.9778
Patiya	1625	627	129	233	38	83	4	81	85	1195	73.5385
Lohagora	9839	4289	518	1191	57	192	21	225	246	6493	65.9925

 
