   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8625	3227	1472	1084	212	400	131	133	264	6659	77.2058
Rangunia	18292	6346	854	3245	669	612	98	1423	1521	13247	72.4196
Doublemooring	11670	2895	1993	1714	447	105	276	394	670	7824	67.0437
Fatichhari	24867	8703	1708	4407	579	200	42	1312	1354	16951	68.1666
Sitakunda	14873	6313	1023	2198	477	377	40	736	776	11164	75.0622
Rawzan	12191	3982	1323	1736	423	126	4	477	481	8071	66.2046
Sandwip	11424	4289	603	1547	286	40	7	99	106	6871	60.1453
Chandlaish	5322	2444	207	381	198	105	15	342	357	3692	69.3724
Banshkhali	11841	6127	680	2023	166	80	65	343	408	9484	80.0946
Satkania	12021	5927	898	1416	377	208	44	451	495	9321	77.5393
Anwara	15777	6875	953	2159	888	286	139	580	719	11880	75.2995
Patiya	12190	4688	852	1761	360	382	15	661	676	8719	71.5258
Lohagora	11086	5070	795	2429	40	39	5	94	99	8472	76.4207

 
