   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8709	3071	1425	1184	306	746	223	143	366	7098	81.5019
Rangunia	20496	7447	1085	3267	867	861	175	1982	2157	15684	76.5222
Doublemooring	11730	3355	2371	2070	479	268	316	469	785	9328	79.5226
Fatichhari	12688	3997	849	2855	290	374	43	797	840	9205	72.5489
Sitakunda	18122	6608	1221	3189	891	579	47	965	1012	13500	74.4951
Rawzan	3131	1348	261	425	128	13	2	113	115	2290	73.1396
Sandwip	5535	2190	187	1128	221	64	15	66	81	3871	69.9368
Chandlaish	5506	2523	325	375	151	134	28	371	399	3907	70.9590
Banshkhali	8182	2896	472	973	72	90	35	110	145	4648	56.8076
Satkania	12975	5815	456	1838	452	320	90	627	717	9598	73.9730
Anwara	5966	2263	462	775	271	190	84	229	313	4274	71.6393
Patiya	1588	590	112	198	38	66	4	80	84	1088	68.5139
Lohagora	11327	5287	1091	2591	60	194	22	154	176	9399	82.9787

 
