   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3113	1439	1185	305	681	218	140	358	7081	81.3908
Rangunia	10635	3656	506	1911	378	598	115	924	1039	8088	76.0508
Doublemooring	11730	3401	2386	1992	471	248	313	464	777	9275	79.0708
Fatichhari	12552	3923	784	2770	280	343	43	797	840	8940	71.2237
Sitakunda	15970	6351	1014	2625	611	578	47	775	822	12001	75.1472
Rawzan	8637	3473	635	929	398	126	17	576	593	6154	71.2516
Sandwip	5516	2176	207	1092	219	64	15	66	81	3839	69.5975
Chandlaish	5477	2454	316	402	147	118	26	368	394	3831	69.9471
Banshkhali	8231	3265	472	1060	66	64	35	103	138	5065	61.5357
Satkania	12953	5691	396	1714	463	268	87	623	710	9242	71.3503
Anwara	7639	3133	487	895	307	204	93	269	362	5388	70.5328
Patiya	5162	1734	337	738	246	234	23	381	404	3693	71.5420
Lohagora	11215	5235	1048	2538	52	146	21	151	172	9191	81.9527

 
