   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8709	3025	1388	1115	337	886	226	146	372	7123	81.7890
Rangunia	16362	5917	1084	2889	432	680	155	1175	1330	12332	75.3698
Doublemooring	11734	3331	2352	2198	487	311	319	472	791	9470	80.7056
Fatichhari	12732	3957	903	2891	306	417	44	804	848	9322	73.2171
Sitakunda	10992	3690	976	2025	599	273	45	493	538	8101	73.6991
Sandwip	5570	2197	171	1102	221	64	15	66	81	3836	68.8689
Chandlaish	5538	2611	395	306	156	195	29	377	406	4069	73.4742
Banshkhali	10619	4129	688	1547	237	345	60	226	286	7232	68.1043
Satkania	14712	6446	578	2145	488	475	112	819	931	11063	75.1971
Anwara	6380	2450	476	826	287	217	85	238	323	4579	71.7712
Patiya	3445	1128	227	512	171	172	9	189	198	2408	69.8984
Lohagora	11327	5172	1017	2834	63	227	22	162	184	9497	83.8439

 
