   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7945	1778	618	1928	689	366	293	885	1178	6557	82.5299
Jessore Sadar	66736	20988	5497	14229	3361	4203	2590	3178	5768	54046	80.9848
Sarsa	6372	1873	437	1264	170	194	234	390	624	4562	71.5945
Keshobpur	9720	3484	360	2357	118	404	384	537	921	7644	78.6420
Bagherpara	15029	5539	879	2719	736	1202	426	963	1389	12464	82.9330
Monirampur	7998	2115	350	2518	38	381	368	897	1265	6667	83.3583
Abhaynagar	4968	1139	617	1241	131	111	122	274	396	3635	73.1683
Chowgachha	2187	692	288	352	74	64	34	227	261	1731	79.1495

 
