   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8660	3329	1562	1172	237	445	137	133	270	7015	81.0046
Rangunia	18447	6526	959	3393	651	641	123	1387	1510	13680	74.1584
Doublemooring	11690	3107	2173	1872	453	127	287	404	691	8423	72.0530
Fatichhari	24614	9093	2052	4849	568	282	43	1338	1381	18225	74.0432
Sitakunda	15001	6252	951	2301	523	486	46	757	803	11316	75.4350
Rawzan	12192	3919	1343	1739	447	133	4	485	489	8070	66.1909
Sandwip	11433	4480	696	1779	305	57	7	99	106	7423	64.9261
Chandlaish	5404	2560	314	438	115	86	19	355	374	3887	71.9282
Banshkhali	11989	5741	717	2102	173	87	74	299	373	9193	76.6786
Satkania	14023	5367	447	1488	435	238	76	551	627	8602	61.3421
Anwara	15858	7249	936	2134	910	297	144	610	754	12280	77.4373
Patiya	12349	4751	880	1882	351	444	18	676	694	9002	72.8966
Lohagora	11132	5082	777	2435	27	55	8	115	123	8499	76.3475

 
